"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUS","Australia","2016","2016",50.7,,
"JOBSCIVL","Total civilian employment","TOTPOPTX","% of total population","AUS","Australia","2017","2017",51.1,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2010","2010",4290.9,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2011","2011",4303.1,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2012","2012",4319.1,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2013","2013",4340.3,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2014","2014",4368.5,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2015","2015",4406.2,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2016","2016",4444.2,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2017","2017",4472.1,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2018","2018",4492.7,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2019","2019",4512,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2020","2020",4529,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2021","2021",4544.6,,
"DEMOFEMP","Female population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2022","2022",4553.4,"P","Provisional value"
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2010","2010",4072.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2011","2011",4088.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2012","2012",4110.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2013","2013",4139.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2014","2014",4177.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2015","2015",4236.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2016","2016",4292.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2017","2017",4325.5,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2018","2018",4347.8,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2019","2019",4367.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2020","2020",4387.9,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2021","2021",4411.2,,
"DEMOMALP","Male population, incl. France Metropolitan + D.O.M. (overseas departments)","EFFPEREF","Thousands of persons","AUT","Austria","2022","2022",4425.5,"P","Provisional value"
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2010","2010",1473.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2011","2011",1477.6,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2012","2012",1496.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2013","2013",1527.3,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2014","2014",1556.7,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2015","2015",1583.9,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2016","2016",1605,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2017","2017",1625.5,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2018","2018",1647,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2019","2019",1668.6,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2020","2020",1693.6,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2021","2021",1716.3,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2022","2022",1745.7,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2010","2010",399.2,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2011","2011",408.9,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2012","2012",416.9,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2013","2013",422.4,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2014","2014",426.2,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2015","2015",429.8,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2016","2016",430.1,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2017","2017",433.5,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2018","2018",435.4,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2019","2019",442.5,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2020","2020",474,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2021","2021",502.1,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","AUT","Austria","2022","2022",524.2,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","AUT","Austria","2010","2010",4098.2,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","AUT","Austria","2011","2011",4162,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","AUT","Austria","2012","2012",4205.2,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","AUT","Austria","2013","2013",4219.8,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","AUT","Austria","2014","2014",4259.9,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","AUT","Austria","2015","2015",4285.5,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","AUT","Austria","2016","2016",4341.3,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","AUT","Austria","2017","2017",4412.6,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","AUT","Austria","2018","2018",4487.1,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","AUT","Austria","2019","2019",4535.1,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","AUT","Austria","2020","2020",4460.9,,
"JOBSCIVL","Total civilian employment","EFFPEREF","Thousands of persons","AUT","Austria","2021","2021",4551,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","AUT","Austria","2010","2010",1.44,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","AUT","Austria","2011","2011",1.43,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","AUT","Austria","2012","2012",1.44,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","AUT","Austria","2013","2013",1.44,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","AUT","Austria","2014","2014",1.46,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","AUT","Austria","2015","2015",1.49,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","AUT","Austria","2016","2016",1.53,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","AUT","Austria","2017","2017",1.52,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","AUT","Austria","2018","2018",1.48,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","AUT","Austria","2019","2019",1.46,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","AUT","Austria","2020","2020",1.44,,
"DEMOFECO","Fertility","TXFECOTX","Children per women aged 15 to 49 years old","AUT","Austria","2021","2021",1.48,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","AUT","Austria","2010","2010",862.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","AUT","Austria","2011","2011",862.4,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","AUT","Austria","2012","2012",869.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","AUT","Austria","2013","2013",882.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","AUT","Austria","2014","2014",896.2,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","AUT","Austria","2015","2015",908.5,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","AUT","Austria","2016","2016",917.4,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","AUT","Austria","2017","2017",926.5,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","AUT","Austria","2018","2018",935.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","AUT","Austria","2019","2019",945.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","AUT","Austria","2020","2020",957.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","AUT","Austria","2021","2021",968.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","AUT","Austria","2022","2022",983.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","AUT","Austria","2010","2010",274.1,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","AUT","Austria","2011","2011",277.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","AUT","Austria","2012","2012",280.5,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","AUT","Austria","2013","2013",281.3,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","AUT","Austria","2014","2014",281.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","AUT","Austria","2015","2015",282,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","AUT","Austria","2016","2016",280.2,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","AUT","Austria","2017","2017",280.3,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","AUT","Austria","2018","2018",278.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","AUT","Austria","2019","2019",280.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","AUT","Austria","2020","2020",297,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","AUT","Austria","2021","2021",311.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","AUT","Austria","2022","2022",323.5,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2010","2010",610.8,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2011","2011",615.2,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2012","2012",626.8,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2013","2013",644.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2014","2014",660.5,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2015","2015",675.5,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2016","2016",687.6,,
